track,link_id,name,meta
Movie,5517,Nightcap (Merci pour le chocolat) (2000),Crime
Movie,5518,Beau Pere (a.k.a. Stepfather) (Beau-père) (1981),Drama
Movie,5519,Change of Habit (1969),Drama
Movie,5520,"Matter of Taste, A (Affaire de Goût, Une) (2000)",Crime
Movie,5521,"Principal, The (1987)",Action
Movie,5522,Rollerball (1975),Action
Movie,5523,"Adventures of Pluto Nash, The (2002)",Action
Movie,5524,Blue Crush (2002),Adventure
Movie,5525,Mostly Martha (Bella Martha) (2001),Comedy
Movie,5526,"Isle, The (Seom) (2000)",Drama
Movie,5527,Possession (2002),Drama
Movie,5528,One Hour Photo (2002),Drama
Movie,5529,Serving Sara (2002),Comedy
Movie,5530,Simone (S1m0ne) (2002),Comedy
Movie,5531,Undisputed (2002),Drama
Movie,5532,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy
Movie,5533,Children On Their Birthdays (2002),Drama
Movie,5534,Hush! (2001),Drama
Movie,5535,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père) (2001),Drama
Movie,5536,Hybrid (2000),Documentary
Movie,5537,Satin Rouge (2002),Drama
Movie,5538,"Care Bears Movie, The (1985)",Animation
Movie,5539,Care Bears Movie II: A New Generation (1986),Animation
Movie,5540,Clash of the Titans (1981),Action
Movie,5541,Hot Shots! (1991),Action
Movie,5542,"Nightmare City (a.k.a. City of the Walking Dead) (a.k.a. Invasión de los zombies atómicos, La) (Incubo sulla città contaminata) (1980)",Action
Movie,5543,"Swarm, The (1978)",Action
Movie,5544,Time After Time (1979),Sci-Fi
Movie,5545,"Unearthly, The (1957)",Horror
Movie,5546,976-EVIL (1989),Horror
Movie,5547,Camilla (1994),Adventure
Movie,5548,Down and Out in Beverly Hills (1986),Comedy
Movie,5549,Flaming Star (1960),Western
Movie,5550,Love Me Tender (1956),Musical
Movie,5551,"Return of the Vampire, The (1944)",Horror
Movie,5552,"Revenge of Frankenstein, The (1958)",Drama
Movie,5553,Stakeout (1987),Comedy
Movie,5554,Wild in the Country (1961),Drama
Movie,5555,Wolfen (1981),Horror
Movie,5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime
Movie,5557,Slap Her... She's French (a.k.a. She Gets What She Wants) (2002),Comedy
Movie,5558,Love and a Bullet (2002),Action
Movie,5559,Mad Love (Juana la Loca) (2001),Drama
Movie,5560,À nous la liberté (Freedom for Us) (1931),Comedy
Movie,5561,True Colors (1991),Drama
Movie,5562,Snipes (2001),Drama
Movie,5563,City by the Sea (2002),Crime
Movie,5564,Swimfan (2002),Thriller
Movie,5565,"Dogwalker, The (2002)",Drama
Movie,5566,Heartbreak Hospital (2002),Comedy
Movie,5567,"Incubus, The (1981)",Horror
Movie,5568,Johnny Dangerously (1984),Comedy
Movie,5569,"Last House on the Left, The (1972)",Crime
Movie,5570,Thesis (Tesis) (1996),Drama
Movie,5571,"Pinochet Case, The (Cas Pinochet, Le) (2001)",Documentary
Movie,5572,Barbershop (2002),Comedy
Movie,5573,Stealing Harvard (2002),Comedy
Movie,5574,"Transporter, The (2002)",Action
Movie,5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime
Movie,5576,"Children of the Century, The (Enfants du siècle, Les) (1999)",Drama
Movie,5577,Igby Goes Down (2002),Comedy
Movie,5579,Quitting (Zuotian) (2001),Drama
Movie,5580,Aspen Extreme (1993),Action
Movie,5581,Betsy's Wedding (1990),Comedy
Movie,5582,Captain Ron (1992),Adventure
Movie,5583,"Devil Bat, The (1940)",Crime
Movie,5584,Ernest Goes to Jail (1990),Comedy
Movie,5585,Ernest Scared Stupid (1991),Comedy
Movie,5586,"Gypsy Moths, The (1969)",Drama
Movie,5587,"Hills Have Eyes Part II, The (1985)",Horror
Movie,5588,"Hills Have Eyes, The (1977)",Horror
Movie,5589,Indian Summer (1993),Comedy
Movie,5590,"Mack, The (1973)",Crime
Movie,5591,Monkey Trouble (1994),Children
Movie,5592,Monster in the Closet (1986),Comedy
Movie,5593,No Way to Treat a Lady (1968),Crime
Movie,5595,Shock Waves (1977),Horror
Movie,5596,Spaced Invaders (1990),Adventure
Movie,5597,Suburban Commando (1991),Comedy
Movie,5598,Surf Ninjas (1993),Comedy
Movie,5599,Tabu: A Story of the South Seas (1931),Drama
Movie,5600,"Wanderers, The (1979)",Drama
Movie,5601,"Yearling, The (1946)",Children
Movie,5602,"Ladykillers, The (1955)",Comedy
Movie,5603,"Lavender Hill Mob, The (1951)",Comedy
Movie,5604,"Man in the White Suit, The (1951)",Comedy
Movie,5605,Ratcatcher (1999),Drama
Movie,5606,Society (1989),Horror
Movie,5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy
Movie,5608,"Das Experiment (Experiment, The) (2001)",Drama
Movie,5609,Ballistic: Ecks vs. Sever (2002),Action
Movie,5610,"Banger Sisters, The (2002)",Comedy
Movie,5611,"Four Feathers, The (2002)",Adventure
Movie,5612,Trapped (2002),Action
Movie,5613,8 Women (2002),Comedy
Movie,5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama
Movie,5615,Invincible (2001),Drama
Movie,5616,"Mesmerist, The (2002)",Comedy
Movie,5617,Secretary (2002),Comedy
Movie,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure
Movie,5619,"Trials of Henry Kissinger, The (2002)",Documentary
Movie,5620,Sweet Home Alabama (2002),Comedy
Movie,5621,"Tuxedo, The (2002)",Action
Movie,5622,Charly (2002),Comedy
Movie,5623,Crazy as Hell (2002),Drama
Movie,5624,Just a Kiss (2002),Comedy
Movie,5625,Moonlight Mile (2002),Drama
Movie,5626,Shanghai Ghetto (2002),Documentary
Movie,5627,Skins (2002),Crime
Movie,5628,Wasabi (2001),Action
Movie,5629,Jonah: A VeggieTales Movie (2002),Animation
Movie,5630,Red Dragon (2002),Crime
Movie,5631,Between Strangers (2002),Drama
Movie,5632,Bloody Sunday (2002),Drama
Movie,5633,Heaven (2002),Drama
Movie,5634,Pipe Dream (2002),Drama
Movie,5635,"Man from Elysian Fields, The (2001)",Drama
Movie,5636,Welcome to Collinwood (2002),Comedy
Movie,5637,Flirting (1991),Drama
Movie,5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action
Movie,5639,Godzilla's Revenge (Gojira-Minira-Gabara: Oru Kaijû Daishingeki) (All Monsters Attack) (1969),Children
Movie,5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror
Movie,5641,"Moderns, The (1988)",Drama
Movie,5642,"Onion Field, The (1979)",Drama
Movie,5643,Powaqqatsi (1988),Documentary
Movie,5644,"Pride of the Yankees, The (1942)",Drama
Movie,5645,Texasville (1990),Drama
Movie,5646,Valmont (1989),Drama
Movie,5647,Ernest Goes to Africa (1997),Comedy
Movie,5649,Horror of Dracula (Dracula) (1958),Horror
Movie,5650,Strange Brew (1983),Comedy
Movie,5651,"Incredible Mr. Limpet, The (1964)",Animation
Movie,5652,Claire of the Moon (1992),Drama
Movie,5653,Django (1966),Western
Movie,5654,Django 2: Django Strikes Again (1987),Western
Movie,5655,"Fan, The (1981)",Drama
Movie,5656,Festival in Cannes (2001),Drama
Movie,5657,Flashback (1990),Action
Movie,5658,Hanky Panky (1982),Comedy
Movie,5659,"Rocking Horse Winner, The (1950)",Drama
Movie,5660,Seance on a Wet Afternoon (1964),Crime
Movie,5661,Shamus (1973),Crime
Movie,5662,"Wrong Guy, The (1997)",Comedy
Movie,5663,Below (2002),Horror
Movie,5664,Brown Sugar (2002),Romance
Movie,5665,Knockaround Guys (2002),Action
Movie,5666,"Rules of Attraction, The (2002)",Comedy
Movie,5667,Tuck Everlasting (2002),Drama
Movie,5668,White Oleander (2002),Drama
Movie,5669,Bowling for Columbine (2002),Documentary
Movie,5670,Comedian (2002),Comedy
Movie,5671,"On Guard (Bossu, Le) (1997)",Adventure
Movie,5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure
Movie,5673,Punch-Drunk Love (2002),Comedy
Movie,5674,Safe Conduct (Laissez-Passer) (2002),Drama
Movie,5675,Swept Away (2002),Comedy
Movie,5676,"Young Unknowns, The (2000)",Drama
Movie,5677,Abandon (2002),Drama
Movie,5678,Formula 51 (2001),Action
Movie,5679,"Ring, The (2002)",Horror
Movie,5680,Auto Focus (2002),Crime
Movie,5681,Fidel (2001),Documentary
Movie,5682,"Grey Zone, The (2001)",Drama
Movie,5683,Hansel & Gretel (2002),Children
Movie,5684,Naqoyqatsi (2002),Documentary
Movie,5685,Real Women Have Curves (2002),Comedy
Movie,5686,Russian Ark (Russkiy Kovcheg) (2002),Drama
Movie,5687,Take Care of My Cat (Goyangileul butaghae) (2001),Drama
Movie,5688,Tully (2000),Drama
Movie,5689,Billy Bathgate (1991),Crime
Movie,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation
Movie,5691,Jason Goes to Hell: The Final Friday (1993),Action
Movie,5692,"Mechanic, The (1972)",Action
Movie,5693,Saturday Night Fever (1977),Comedy
Movie,5694,Staying Alive (1983),Comedy
Movie,5695,To the Devil a Daughter (1976),Fantasy
Movie,5696,Urban Cowboy (1980),Drama
Movie,5697,Terror Train (1980),Horror
Movie,5698,Times Square (1980),Drama
Movie,5699,Tom Horn (1980),Western
Movie,5700,The Pumaman (1980),Action
Movie,5701,Up the Academy (1980),Comedy
Movie,5702,"When Time Ran Out... (Day the World Ended, The) (1980)",Action
Movie,5703,Wholly Moses (1980),Comedy
Movie,5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror
Movie,5705,Xanadu (1980),Fantasy
Movie,5706,...All the Marbles (1981),Comedy
Movie,5707,Absence of Malice (1981),Drama
Movie,5708,All Night Long (1981),Comedy
Movie,5709,"Amateur, The (1981)",Crime
Movie,5710,Banana Joe (1981),Comedy
Movie,5711,Marianne & Juliane (Die Bleierne Zeit) (1981),Drama
Movie,5712,Blow Out (1981),Mystery
Movie,5713,The Boogens (1981),Horror
Movie,5714,Buddy Buddy (1981),Comedy
Movie,5715,"Burning, The (1981)",Horror
Movie,5716,Butterfly (1982),Drama
Movie,5717,Make Them Die Slowly (Cannibal Ferox) (1981),Horror
Movie,5718,Carbon Copy (1981),Comedy
Movie,5719,Charlie Chan and the Curse of the Dragon Queen (1981),Comedy
Movie,5721,"Chosen, The (1981)",Drama
Movie,5722,"Goat, The (a.k.a. Knock On Wood) (Chèvre, La) (1981)",Comedy
Movie,5723,Continental Divide (1981),Comedy
Movie,5724,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy
Movie,5725,Man of Iron (Czlowiek z Zelaza) (1981),Drama
Movie,5726,Dead & Buried (1981),Horror
Movie,5727,Deadly Blessing (1981),Horror
Movie,5728,Death Hunt (1981),Action
Movie,5729,Endless Love (1981),Drama
Movie,5730,Enter the Ninja (a.k.a. Ninja I) (1981),Action
Movie,5731,"Entity, The (1981)",Horror
Movie,5732,Eye of the Needle (1981),Thriller
Movie,5733,"Eyewitness (Janitor, The) (1981)",Thriller
Movie,5734,Faces of Death 2 (1981),Documentary
Movie,5735,Faces of Death (1978),Documentary
Movie,5736,Faces of Death 3 (1985),Documentary
Movie,5737,Faces of Death 4 (1990),Documentary
Movie,5738,Faces of Death 5 (1996),Documentary
Movie,5739,Faces of Death 6 (1996),Documentary
Movie,5740,Faces of Death: Fact or Fiction? (1999),Documentary
Movie,5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama
Movie,5742,First Monday in October (1981),Comedy
Movie,5743,"Fort Apache, the Bronx (1981)",Action
Movie,5744,Four Friends (a.k.a. Georgia's Friends) (1981),Drama
Movie,5745,"Four Seasons, The (1981)",Comedy
Movie,5746,Galaxy of Terror (Quest) (1981),Action
Movie,5747,Gallipoli (1981),Drama
Movie,5748,"Inquisitor, The (a.k.a. Under Suspicion) (Garde à vue) (1981)",Crime
Movie,5749,Ghost Story (1981),Drama
Movie,5750,Going Ape! (1981),Comedy
Movie,5751,Goodbye Pork Pie (1981),Action
Movie,5752,Gregory's Girl (1981),Comedy
Movie,5753,Who Pulled the Plug? (Göta kanal eller Vem drog ur proppen?) (1981),Comedy
Movie,5754,"Hand, The (1981)",Drama
Movie,5755,Happy Birthday to Me (1981),Horror
Movie,5756,Heartbeeps (1981),Comedy
Movie,5757,History of Kim Skov (Historien om Kim Skov) (1981),Documentary
Movie,5758,Horror Planet (a.k.a. Inseminoid) (1981),Action
Movie,5759,"Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up) (1981)",Comedy
Movie,5760,Lady Chatterley's Lover (1981),Drama
Movie,5761,"Legend of the Lone Ranger, The (1981)",Western
Movie,5762,Lili Marleen (1981),Drama
Movie,5763,Lola (1981),Drama
Movie,5764,Looker (1981),Drama
Movie,5765,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",Animation
Movie,5766,Madman (1981),Horror
Movie,5767,Teddy Bear (Mis) (1981),Comedy
Movie,5768,Modern Problems (1981),Comedy
Movie,5769,Modern Romance (1981),Comedy
Movie,5770,Ms. 45 (a.k.a. Angel of Vengeance) (1981),Crime
Movie,5771,My Bloody Valentine (1981),Drama
Movie,5772,My Dinner with André (1981),Drama
Movie,5773,Neighbors (1981),Comedy
Movie,5774,Night of the Zombies (a.k.a. Batallion of the Living Dead) (1981),Horror
Movie,5775,"Night the Lights Went Out in Georgia, The (1981)",Drama
Movie,5776,Only When I Laugh (1981),Comedy
Movie,5777,Pennies from Heaven (1981),Musical
Movie,5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),Horror
Movie,5779,Piranha II: The Spawning (1981),Horror
Movie,5780,Polyester (1981),Comedy
Movie,5781,Private Lessons (1981),Comedy
Movie,5782,"Professional, The (Le professionnel) (1981)",Action
Movie,5783,Derrida (2002),Documentary
Movie,5784,Ghost Ship (2002),Horror
Movie,5785,Jackass: The Movie (2002),Action
Movie,5786,Paid in Full (2002),Action
Movie,5787,"Truth About Charlie, The (2002)",Mystery
Movie,5788,All or Nothing (2002),Drama
Movie,5789,All the Queen's Men (2001),Comedy
Movie,5790,Food of Love (Manjar de Amor) (2002),Drama
Movie,5791,Frida (2002),Drama
Movie,5792,Roger Dodger (2002),Comedy
Movie,5793,Time Changer (2002),Drama
Movie,5794,Good Work (Beau travail) (1999),Drama
Movie,5795,"Big Knife, The (1955)",Film-Noir
Movie,5796,Casino Royale (1967),Action
Movie,5797,"Company of Wolves, The (1984)",Fantasy
Movie,5798,Escanaba in da Moonlight (2001),Comedy
Movie,5799,Exodus (1960),Drama
Movie,5800,How to Murder Your Wife (1965),Comedy
Movie,5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy
Movie,5802,"World of Henry Orient, The (1964)",Comedy
Movie,5803,I Spy (2002),Action
Movie,5804,"Santa Clause 2, The (2002)",Children
Movie,5805,Besotted (2001),Drama
Movie,5806,Blackboards (Takhté Siah) (2000),Drama
Movie,5807,Love In the Time of Money (2002),Comedy
Movie,5808,"Weight of Water, The (2000)",Thriller
Movie,5809,Femme Fatale (2002),Crime
Movie,5810,8 Mile (2002),Drama
Movie,5811,Etoiles: Dancers of the Paris Opera Ballet (Tout Près des étoiles) (2001),Documentary
Movie,5812,Far from Heaven (2002),Drama
Movie,5813,"God is Great, I'm Not (Dieu est grand, je suis toute petite) (2001)",Comedy
Movie,5814,"Rising Place, The (2002)",Drama
Movie,5815,Half Past Dead (2002),Action
Movie,5816,Harry Potter and the Chamber of Secrets (2002),Adventure
Movie,5817,Ararat (2002),Drama
Movie,5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama
Movie,5819,Interview with the Assassin (2002),Drama
Movie,5820,Standing in the Shadows of Motown (2002),Documentary
Movie,5821,"Way Home, The (Jibeuro) (2002)",Drama
Movie,5822,Mutant Action (Acción Mutante) (1993),Action
Movie,5823,Eyes of an Angel (1991),Drama
Movie,5824,Liberty Stands Still (2002),Action
Movie,5825,"Life and Death of Colonel Blimp, The (1943)",Drama
Movie,5826,Rio Grande (1950),Romance
Movie,5827,"Young Americans, The (1993)",Crime
Movie,5828,Blackrock (1997),Drama
Movie,5829,Men with Brooms (2002),Comedy
Movie,5830,Mysterious Island (1961),Adventure
Movie,5831,Soul Assassin (2001),Action
Movie,5832,Left Behind II: Tribulation Force (2002),Drama
Movie,5833,Dog Soldiers (2002),Action
Movie,5834,Fingers (1978),Drama
Movie,5835,"Good Evening, Mr. Wallenberg (God afton, Herr Wallenberg) (1990)",Drama
Movie,5836,Houseboat (1958),Comedy
Movie,5837,Legion of the Dead (2001),Comedy
Movie,5838,Madame Bovary (1991),Drama
Movie,5839,My Father's Glory (La gloire de mon père) (1990),Adventure
Movie,5840,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy
Movie,5841,Return to the Blue Lagoon (1991),Adventure
Movie,5842,Too Beautiful for You (Trop belle pour toi) (1989),Comedy
Movie,5843,Toy Soldiers (1991),Action
Movie,5844,"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981)",Horror
Movie,5845,"Pursuit of D.B. Cooper, The (a.k.a. Pursuit) (1981)",Adventure
Movie,5846,Raggedy Man (1981),Drama
Movie,5847,Ragtime (1981),Drama
Movie,5848,Rich and Famous (1981),Drama
Movie,5849,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy
Movie,5850,Road Games (a.k.a. Roadgames) (1981),Thriller
Movie,5851,Rollover (1981),Drama
Movie,5852,Saturday the 14th (1981),Comedy
Movie,5853,Scanners (1981),Horror
Movie,5854,Sharky's Machine (1981),Crime
Movie,5855,Shock Treatment (1981),Comedy
Movie,5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy
Movie,5857,So Fine (1981),Comedy
Movie,5858,"Soupe aux Choux, La (1981)",Comedy
Movie,5859,Southern Comfort (1981),Drama
Movie,5860,Sphinx (1981),Mystery
Movie,5861,Tales of Ordinary Madness (Storie di Ordinaria Follia) (1981),Drama
Movie,5862,Student Bodies (1981),Comedy
Movie,5863,Take This Job and Shove It (1981),Comedy
Movie,5864,"Tarzan, the Ape Man (1981)",Adventure
Movie,5865,Tattoo (1981),Drama
Movie,5866,They All Laughed (1981),Comedy
Movie,5867,Thief (1981),Crime
Movie,5868,This Is Elvis (1981),Documentary
Movie,5869,True Confessions (1981),Crime
Movie,5870,Revolution #9 (2001),Thriller
Movie,5871,Better Housekeeping (a.k.a. Good Housekeeping) (2000),Comedy
Movie,5872,Die Another Day (2002),Action
Movie,5873,The Emperor's Club (2002),Drama
Movie,5874,Friday After Next (2002),Comedy
Movie,5875,Personal Velocity (2002),Drama
Movie,5876,"Quiet American, The (2002)",Drama
Movie,5877,Smokers Only (Vagón Fumador) (2001),Drama
Movie,5878,Talk to Her (Hable con Ella) (2002),Drama
Movie,5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation
Movie,5880,Extreme Ops (2002),Action
Movie,5881,Solaris (2002),Drama
Movie,5882,Treasure Planet (2002),Adventure
Movie,5883,They (2002),Horror
Movie,5884,Chopper Chicks in Zombietown (1989),Comedy
Movie,5885,"What to Do in Case of Fire (Was tun, wenn's brennt?) (2002)",Comedy
Movie,5886,I Love You Too (Ik ook Van Jou) (2001),Drama
Movie,5887,Another You (1991),Comedy
Movie,5888,Brother (Brat) (1997),Crime
Movie,5889,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama
Movie,5890,Elling (2001),Comedy
Movie,5891,I Spit on Your Grave (Day of the Woman) (1978),Horror
Movie,5892,"Island at the Top of the World, The (1974)",Action
Movie,5893,"Last Seduction, The (1994)",Crime
Movie,5894,"Last Seduction II, The (1999)",Crime
Movie,5895,Making Contact (a.k.a. Joey) (1985),Fantasy
Movie,5896,New Waterford Girl (1999),Comedy
Movie,5897,"Noah's Arc Principle, The (Arche Noah Prinzip, Das) (1984)",Sci-Fi
Movie,5898,"Sword and the Sorcerer, The (1982)",Action
Movie,5899,Zulu (1964),Action
Movie,5900,Analyze That (2002),Comedy
Movie,5901,Empire (2002),Crime
Movie,5902,Adaptation (2002),Comedy
Movie,5903,Equilibrium (2002),Action
Movie,5904,My Kingdom (2001),Drama
Movie,5905,Soap Girl (2002),Drama
Movie,5906,It All Starts Today (Ça commence aujourd'hui) (1999),Drama
Movie,5907,Medea (1970),Drama
Movie,5908,Scarlet Diva (2000),Drama
Movie,5909,Visitor Q (Bizita Q) (2001),Comedy
Movie,5910,"Bolero (Uns et les autres, Les) (1981)",Drama
Movie,5911,Urgh! A Music War (1981),Documentary
Movie,5912,Hit the Bank (Vabank) (1981),Comedy
Movie,5913,Warning for the Joensson Gang (Varning för Jönssonligan) (1981),Comedy
Movie,5914,"Vernon, Florida (1981)",Documentary
Movie,5915,Victory (a.k.a. Escape to Victory) (1981),Action
Movie,5916,Whose Life Is It Anyway? (1981),Drama
Movie,5917,Zoot Suit (1981),Drama
Movie,5918,Alone in the Dark (1982),Horror
Movie,5919,Android (1982),Sci-Fi
Movie,5920,"Ace of Aces (a.k.a. Super Ace, The) (As des as, L') (1982)",Adventure
Movie,5921,Attack Force Z (a.k.a. The Z Men) (Z-tzu te kung tui) (1982),War
Movie,5922,Attila (Attila Flagello di Dio) (1982),Action
Movie,5923,Author! Author! (1982),Comedy
Movie,5924,Barbarosa (1982),Western
Movie,5925,"Beast Within, The (1982)",Horror
Movie,5926,Best Friends (1982),Comedy
Movie,5927,"Best Little Whorehouse in Texas, The (1982)",Comedy
Movie,5928,"Border, The (1982)",Drama
Movie,5929,"Party 2, The (Boum 2, La) (1982)",Comedy
Movie,5930,Brimstone and Treacle (1982),Drama
Movie,5931,Britannia Hospital (1982),Comedy
Movie,5932,Burden of Dreams (1982),Documentary
Movie,5933,Cannery Row (1982),Drama
Movie,5934,"Challenge, The (1982)",Action
Movie,5935,Class of 1984 (1982),Action
Movie,5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",Drama
Movie,5937,Danton (1983),Drama
Movie,5938,Deathtrap (1982),Comedy
Movie,5939,"Man Who Saves the World, The (Dünyayi Kurtaran Adam) (1982)",Adventure
Movie,5940,Eating Raoul (1982),Comedy
Movie,5941,Drumline (2002),Comedy
Movie,5942,"Hot Chick, The (2002)",Comedy
Movie,5943,Maid in Manhattan (2002),Comedy
Movie,5944,Star Trek: Nemesis (2002),Action
Movie,5945,About Schmidt (2002),Comedy
Movie,5946,"Pellet (Bola, El) (2000)",Drama
Movie,5947,Evelyn (2002),Drama
Movie,5948,"Guys, The (2002)",Drama
Movie,5949,Intact (Intacto) (2001),Thriller
Movie,5950,"Jimmy Show, The (2002)",Comedy
Movie,5951,Morvern Callar (2002),Drama
Movie,5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure
Movie,5953,Devils on the Doorstep (Guizi lai le) (2000),Drama
Movie,5954,25th Hour (2002),Crime
Movie,5955,Antwone Fisher (2002),Drama
Movie,5956,Gangs of New York (2002),Crime
Movie,5957,Two Weeks Notice (2002),Comedy
Movie,5958,"Wild Thornberrys Movie, The (2002)",Animation
Movie,5959,Narc (2002),Crime
Movie,5960,Bad Influence (1990),Drama
Movie,5961,Blue Steel (1990),Action
Movie,5962,Body of Evidence (1993),Drama
Movie,5963,"Children's Hour, The (1961)",Drama
Movie,5964,Company Business (1991),Action
Movie,5965,"Duellists, The (1977)",Action
Movie,5966,"Kiss Before Dying, A (1956)",Film-Noir
Movie,5967,Legend of the Lost (1957),Adventure
Movie,5968,Miami Blues (1990),Comedy
Movie,5969,My Girl 2 (1994),Comedy
Movie,5970,My Girl (1991),Comedy
Movie,5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation
Movie,5972,"Road to Hong Kong, The (1962)",Comedy
Movie,5973,Running Time (1997),Crime
Movie,5974,"Thief of Bagdad, The (1940)",Adventure
Movie,5975,War and Peace (1956),Drama
Movie,5976,Where Sleeping Dogs Lie (1992),Crime
Movie,5977,Where's Poppa? (1970),Comedy
Movie,5978,"Whistle Blower, The (1986)",Thriller
Movie,5979,Attack of the Crab Monsters (1957),Horror
Movie,5980,Black Christmas (1974),Horror
Movie,5981,"Day of the Triffids, The (1962)",Horror
Movie,5982,Esther Kahn (2000),Drama
Movie,5983,Invaders from Mars (1953),Sci-Fi
Movie,5984,"Story of O, The (Histoire d'O) (1975)",Drama
Movie,5985,Asoka (Ashoka the Great) (2001),Action
Movie,5986,Fat City (1972),Drama
Movie,5987,"Love, Honour and Obey (2000)",Comedy
Movie,5988,Quicksilver (1986),Drama
Movie,5989,Catch Me If You Can (2002),Crime
Movie,5990,Pinocchio (2002),Children
Movie,5991,Chicago (2002),Comedy
Movie,5992,"Hours, The (2002)",Drama
Movie,5993,Max (2002),Drama
Movie,5994,Nicholas Nickleby (2002),Drama
Movie,5995,"Pianist, The (2002)",Drama
Movie,5996,Sonny (2002),Crime
Movie,5997,Champagne for Caesar (1950),Comedy
Movie,5998,Doppelganger (1993),Horror
Movie,5999,Heavy Metal 2000 (2000),Action
Movie,6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",Horror
Movie,6001,"King of Comedy, The (1983)",Comedy
Movie,6002,Love Liza (2002),Drama
Movie,6003,Confessions of a Dangerous Mind (2002),Comedy
Movie,6004,Abraham's Valley (Vale Abraão) (1993),Drama
Movie,6005,Blue Collar Comedy Tour: The Movie (2003),Comedy
Movie,6006,Just Married (2003),Comedy
Movie,6007,P.S. Your Cat is Dead (2002),Comedy
Movie,6008,"Son, The (Le fils) (2002)",Drama
Movie,6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime
Movie,6010,Double Whammy (2001),Action
Movie,6011,Wisegirls (2002),Crime
Movie,6012,"Guy Thing, A (2003)",Comedy
Movie,6013,Kangaroo Jack (2003),Action
Movie,6014,National Security (2003),Action
Movie,6015,Big Shot's Funeral (Da Wan) (2001),Comedy
Movie,6016,City of God (Cidade de Deus) (2002),Action
Movie,6017,Divine Intervention (Yadon ilaheyya) (2002),Comedy
Movie,6018,Kira's Reason: A Love Story (En Kærlighedshistorie) (2001),Drama
Movie,6019,Above Suspicion (1995),Thriller
Movie,6020,Alice Adams (1935),Comedy
Movie,6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime
Movie,6022,American Me (1992),Drama
Movie,6023,Band of Outsiders (Bande à part) (1964),Comedy
Movie,6024,Breaking Up (1997),Comedy
Movie,6025,CB4 - The Movie (1993),Comedy
Movie,6026,"Deathmaker, The (Totmacher, Der) (1995)",Crime
Movie,6027,Dogfight (1991),Drama
Movie,6028,"Easy Come, Easy Go (1967)",Adventure
Movie,6029,Fun in Acapulco (1963),Comedy
Movie,6030,Girls! Girls! Girls! (1962),Comedy
Movie,6031,Imitation of Life (1959),Drama
Movie,6032,"Little Romance, A (1979)",Comedy
Movie,6033,Mystery Date (1991),Comedy
Movie,6034,"Paradise, Hawaiian Style (1966)",Comedy
Movie,6035,Pépé le Moko (1937),Crime
Movie,6036,Secret Admirer (1985),Comedy
Movie,6037,Summer Lovers (1982),Comedy
Movie,6038,Tune in Tomorrow... (1990),Comedy
Movie,6039,"Woman in Red, The (1984)",Comedy
Movie,6040,Darkness Falls (2003),Horror
Movie,6041,Amen. (2002),Drama
Movie,6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary
Movie,6043,In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002),Documentary
Movie,6044,Blind Date (1984),Horror
Movie,6045,Bullet (1996),Action
Movie,6046,Claudine (1974),Drama
Movie,6047,Dead Reckoning (1947),Drama
Movie,6048,"Devil at 4 O'Clock, The (1961)",Drama
Movie,6049,Ethan Frome (1993),Drama
